2.000000000000000000e+00,1.374700000000000000e+04,3.878161200000000000e+07
3.000000000000000000e+00,7.776900000000000000e+04,7.688071300000000000e+07
4.000000000000000000e+00,4.200000000000000000e+05,1.452976450000000000e+08
5.000000000000000000e+00,2.207408000000000000e+06,3.002670980000000000e+08
6.000000000000000000e+00,1.118193900000000000e+07,8.377394080000000000e+08
7.000000000000000000e+00,5.467655200000000000e+07,3.196674173000000000e+09
8.000000000000000000e+00,2.597019680000000000e+08,1.410349763900000000e+10
9.000000000000000000e+00,1.205528966000000000e+09,6.545809972300000000e+10
1.000000000000000000e+01,5.495396759000000000e+09,3.055014779340000000e+11
